106.550003 , 1
106.050003 , 1
105.400002 , -1
105.199997 , 1
104.300003 , -1
103.5 , -1
0 , 0
100.75 , -1
101.349998 , 1
102.75 , 1
102.75 , 1
103.449997 , 1
104.0 , 1
104.0 , 1
105.449997 , 1
106.699997 , 1
107.349998 , 1
107.050003 , 1
106.5 , 1
1984.6500009999997
